StedID,Stedtekst,long,lat
35000235,RIBNATUR-254,9.094758501480715,55.50626933667144
41000159,RIBNATUR-310,9.578003561650664,54.896436071354
47000030,EGELØKKE LUNG MIDT ST AMT,10.874247595472673,55.04209203523943
52000232,GEDDERYGMOSE,12.363317159323255,55.754882288443575
6000410,12-soe-003 - vandkemi,9.742115491011234,57.2447966575504
53000005,"FÆSTNINGSKANALEN Nord, kemi",12.434195200590969,55.68771532821112
45001259,94-soe-001,10.556796429370532,55.51943530430342
17002014,SØ SYDØST FOR ÅLESTRUP - vandkemi,9.505944235489954,56.68632211069292
25000759,EJSTRUP MARK SØ,9.2502955832527,55.98354979086765
41000036,Farresdam - vandkemi,9.681131671855828,55.03749598578711
62000082,NATUR SØ 179-008,11.033744499794157,54.87392851441282
19000120,NATUR SØ 14C39,9.141988796438344,56.44719472101427
45000146,SØ VED SØHUSVEJ 216,10.323261329970055,55.44312607250513
20000233,NATUR SØ 17D40,8.975428869175587,56.51517639179718
52000234,RÅMOSEN,12.32959162723584,55.72845131536965
40000402,78-soe-002/Rømø - vandkemi,8.488331611744584,55.112356476100686
49000285,119-soe-003,12.09435481729122,56.04412303216882
10000198,Sø ved Aggersund (8618516) - vandkemi,9.293323310555811,56.99526411664024
31001243,G893sø6,8.773763271191426,55.675151613556075
16001159,"SØ VED ENGELSTØR ODDE, Vandkemi",9.067823088548597,56.828880413332605
66000032,SØ VED KOFOEDGÅRD,14.852146366715262,55.162502329551955
53000668,127-soe-021,12.552677236099736,55.600330358714174
25000992,SØ NR. 2620 AMT ST,8.979436871721907,55.8935564289094
42000229,H84-Felsted Vestermark 6/RIBNATUR - 377 - vandkemi,9.461523786418985,54.964432836023946
48000279,117-soe-011,12.348938636480728,55.97042600843603
61000081,VALNÆSGÅRD,11.744606143467315,54.95545771482237
64000171,Hejrede Sø Ukendt station 2,11.913801749728371,55.102178607695976
23000227,NATUR SØ-MCÅRHUS-146,10.483515504922392,56.44404363728225
40000400,78-soe-001/Rømø - vandkemi,8.516458690330847,55.18087516564919
9001093,"MUNKHOLM ODDE STRANDSØ, Vandkemi",8.581018142338168,56.68956052128728
21006141,66-soe-014,9.506609885554772,55.849099254696334
25000874,NATUR SØ 11A62,8.376963210637758,55.914400299459665
9000271,3793662 - vandkemi,9.126867398354747,57.05282205289655
21006171,48-soe-006,9.68259802867054,56.04344475567032
47001143,111-soe-092,10.383111232480658,54.98212213991043
23000153,REVELHØJVEJ 16,10.140936927092548,56.19351149328866
16000358,SØ 8475 VENØ,8.623408172889247,56.560643374683465
66000363,Rolfshøj Sø,14.769808430999516,55.07297981506818
45000159,SØ VED LOVBJERGGÅRD,10.334392993127413,55.31051390016363
19000397,"SØ SYD FOR SKIVE FJORD, Vandkemi",9.06674614259094,56.55461036538696
9000997,16-soe-0050 - vandkemi,9.096551556438284,57.065452804638426
46000105,BØJDEN NOR (NORD),10.088709697198585,55.10484620313281
47000336,"ØSTERSJØ, LYØ",10.1746355303989,55.04167848357015
25000875,NATUR SØ 11B62,8.375987788793624,55.9143684060454
19000406,30-soe-023,9.242058135157311,56.62775692178909
20000231,NATUR SØ 17B40,8.96869997953721,56.516486570980746
24000703,Vandhul nr. 56,10.597180290643209,56.450441317761126
21006159,66-soe-017,9.548807655236772,55.86155165382275
